id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
KqpsIs7g7dsySTZK_hmL7Q,vace-washington,Vace,https://s3-media4.fl.yelpcdn.com/bphoto/kGsyjY9ND4A3U0erczb2kw/o.jpg,False,https://www.yelp.com/biz/vace-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,567,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 38.9340759716828, 'longitude': -77.0572900772095}",['delivery'],$,"{'address1': '3315 Connecticut Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20008', 'country': 'US', 'state': 'DC', 'display_address': ['3315 Connecticut Ave NW', 'Washington, DC 20008']}",+12023631999,(202) 363-1999,4354.334138651704
vklr7QLZrrKRI22AiI31kw,pizza-d-oro-washington-4,Pizza D'Oro,https://s3-media2.fl.yelpcdn.com/bphoto/ddpYeASxYNmrgCFZYwPLHA/o.jpg,False,https://www.yelp.com/biz/pizza-d-oro-washington-4?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,108,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 38.93694, 'longitude': -77.0330199}","['pickup', 'delivery']",$$,"{'address1': '3618 14th St', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3618 14th St', 'Washington, DC 20010']}",+12022912200,(202) 291-2200,3277.6264280540013
G5y4JTfIHAa2NA2AjwRNGg,dbgb-washington-4,DBGB,https://s3-media3.fl.yelpcdn.com/bphoto/s200PIb-mcWiK7uBJSS8Qw/o.jpg,False,https://www.yelp.com/biz/dbgb-washington-4?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,601,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'desserts', 'title': 'Desserts'}]",3.5,"{'latitude': 38.89994, 'longitude': -77.02498}","['pickup', 'delivery']",$$$,"{'address1': '931 H St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['931 H St NW', 'Washington, DC 20001']}",+12026957660,(202) 695-7660,1288.3740354114836
y_K6LdyE6unzkE_hMi1mfQ,city-tap-house-penn-quarter-washington,City Tap House Penn Quarter,https://s3-media1.fl.yelpcdn.com/bphoto/Fs_AG1_6R9xgDvtDp-e_DQ/o.jpg,False,https://www.yelp.com/biz/city-tap-house-penn-quarter-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,1661,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.9011329, 'longitude': -77.0236995}","['pickup', 'delivery']",$$,"{'address1': '901 I St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['901 I St NW', 'Washington, DC 20001']}",+12022902252,(202) 290-2252,1118.645455960972
sXZh1a2LMDrDV8mMLSSr8A,pizzarro-washington-3,Pizzarro,https://s3-media1.fl.yelpcdn.com/bphoto/yzppEQZmD1Yw_OUJ6ANaEA/o.jpg,False,https://www.yelp.com/biz/pizzarro-washington-3?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,1,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",5.0,"{'latitude': 38.917152, 'longitude': -77.034778}",[],,"{'address1': '1501 U St', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1501 U St', 'Washington, DC 20009']}",+13019704288,(301) 970-4288,1686.1251222307624
xbpKt-oMCx5DuJuv0At1Ng,redrocks-columbia-heights-washington-2,RedRocks Columbia Heights,https://s3-media4.fl.yelpcdn.com/bphoto/4PuzcUZbQ5ySGfGjqDXZPA/o.jpg,False,https://www.yelp.com/biz/redrocks-columbia-heights-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,573,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 38.9316823, 'longitude': -77.0280133}","['pickup', 'delivery']",$$,"{'address1': '1036 Park Rd NW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['1036 Park Rd NW', 'Washington, DC 20010']}",+12025061402,(202) 506-1402,2573.9430624440993
Hm80JoTkwgI9V5GymJXkTA,pizza-bolis-washington-25,Pizza Boli's,https://s3-media2.fl.yelpcdn.com/bphoto/AY-MzvcL0ogFjGfa2s3HPQ/o.jpg,False,https://www.yelp.com/biz/pizza-bolis-washington-25?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,84,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 38.917221780973016, 'longitude': -77.03513777546311}","['pickup', 'delivery']",$,"{'address1': '1511 U St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1511 U St NW', 'Washington, DC 20009']}",+12024623100,(202) 462-3100,1717.250186902843
bdRDMuU5MsWkwP0w0R4pPQ,north-italia-washington-2,North Italia,https://s3-media4.fl.yelpcdn.com/bphoto/9kq85Ymq2XljaIMy-Vflzw/o.jpg,False,https://www.yelp.com/biz/north-italia-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,272,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 38.90154835570658, 'longitude': -77.04787030919486}",['delivery'],$$,"{'address1': '2112 Pennsylvania Ave', 'address2': 'Ste 102', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20037', 'country': 'US', 'state': 'DC', 'display_address': ['2112 Pennsylvania Ave', 'Ste 102', 'Washington, DC 20037']}",+12028038051,(202) 803-8051,2783.3154328467567
SpCeYPhky4gsWa9-IBtw2A,a-baked-joint-washington-9,A Baked Joint,https://s3-media4.fl.yelpcdn.com/bphoto/icxZ7C4Zf0PT5Vw2QfArWw/o.jpg,False,https://www.yelp.com/biz/a-baked-joint-washington-9?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,2205,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,"{'latitude': 38.902465, 'longitude': -77.017275}","['delivery', 'pickup']",$,"{'address1': '430 K St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['430 K St NW', 'Washington, DC 20001']}",+12024086985,(202) 408-6985,838.3333533030429
Zjide7vYOB1k3ZPORzHYMA,ledo-pizza-washington-17,Ledo Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/Tpzt4sUbSnM4cA_v0xWKMQ/o.jpg,False,https://www.yelp.com/biz/ledo-pizza-washington-17?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,40,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 38.90040583, 'longitude': -76.99420207}",[],,"{'address1': '814 H St NE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20002', 'country': 'US', 'state': 'DC', 'display_address': ['814 H St NE', 'Washington, DC 20002']}",+12028496897,(202) 849-6897,2288.0060778381144
r8_Gf97PtyGA-icippzH0Q,cucina-pizza-washington-2,CUCINA PIZZA,https://s3-media3.fl.yelpcdn.com/bphoto/wdfByLBDBMloicZ05Zf0Gw/o.jpg,False,https://www.yelp.com/biz/cucina-pizza-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,8,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 38.8955998, 'longitude': -77.0294255}","['delivery', 'pickup']",,"{'address1': '1299 Pennsylvania Ave NW', 'address2': 'Ste R110', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20004', 'country': 'US', 'state': 'DC', 'display_address': ['1299 Pennsylvania Ave NW', 'Ste R110', 'Washington, DC 20004']}",+12024504815,(202) 450-4815,1827.1522098562857
7oSvCQNHu0ylOAxshKbiJg,and-pizza-columbia-heights-washington,&pizza - Columbia Heights,https://s3-media3.fl.yelpcdn.com/bphoto/HT8LeqAiJpfVe2Lp2_G6bA/o.jpg,False,https://www.yelp.com/biz/and-pizza-columbia-heights-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,99,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",3.5,"{'latitude': 38.92986, 'longitude': -77.03185}","['delivery', 'pickup']",$$,"{'address1': '1375 Kenyon St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['1375 Kenyon St NW', 'Washington, DC 20010']}",,,2528.0502054937256
BQLHxikGzQDKGZa6q5pnYw,papa-johns-pizza-washington-10,Papa Johns Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/oTHZb-Zq80ZzQekhADfhQw/o.jpg,False,https://www.yelp.com/biz/papa-johns-pizza-washington-10?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,64,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.5,"{'latitude': 38.900368135870224, 'longitude': -77.0158512}","['delivery', 'pickup']",$,"{'address1': '313 H St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['313 H St NW', 'Washington, DC 20001']}",+12029862222,(202) 986-2222,1081.5982587697924
YvDbr3hFexdbfjeF3jPdKg,baby-wale-washington,Baby Wale,https://s3-media1.fl.yelpcdn.com/bphoto/wwxES5DwwgAiufoVyYtHHg/o.jpg,False,https://www.yelp.com/biz/baby-wale-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,219,"[{'alias': 'newamerican', 'title': 'American (New)'}]",3.0,"{'latitude': 38.90514, 'longitude': -77.02436}",['delivery'],$$,"{'address1': '1124 9th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['1124 9th St NW', 'Washington, DC 20001']}",+12024503311,(202) 450-3311,785.0208594390491
hCWWXvM1jxa22OomQltYjg,happy-gyro-washington,Happy Gyro,https://s3-media2.fl.yelpcdn.com/bphoto/dAPJyG2-SNtZaIDIvdN7ew/o.jpg,False,https://www.yelp.com/biz/happy-gyro-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,9,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 38.91011533723822, 'longitude': -77.03812864314538}",[],,"{'address1': '1509 17th St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20036', 'country': 'US', 'state': 'DC', 'display_address': ['1509 17th St NW', 'Washington, DC 20036']}",,,1776.8457424603023
dmJGYQz9zcyrZ8aTUK9zMA,present-company-public-house-washington,Present Company Public House,https://s3-media3.fl.yelpcdn.com/bphoto/44vKJ2qLqQ_vFx9vS3DL0Q/o.jpg,False,https://www.yelp.com/biz/present-company-public-house-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,76,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 38.9007876253542, 'longitude': -77.0172977775066}",['delivery'],$$,"{'address1': '438 Massachusetts Ave NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['438 Massachusetts Ave NW', 'Washington, DC 20001']}",+12022891100,(202) 289-1100,1024.7152056333064
aOCV9wT0zlFx8ApnlAR7fQ,pizza-mart-washington-4,Pizza Mart,https://s3-media1.fl.yelpcdn.com/bphoto/p-VJZyMe_BvstkGqPuXUww/o.jpg,False,https://www.yelp.com/biz/pizza-mart-washington-4?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,34,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 38.93321, 'longitude': -76.99127}","['delivery', 'pickup']",$$,"{'address1': '3524 12th St', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['3524 12th St', 'Washington, DC 20017']}",+12025261100,(202) 526-1100,3444.4083151544473
OJccQrqs6PTSbPNcZ-3YVQ,manny-and-olga-s-pizza-washington-5,Manny & Olga’s Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/TLa9ih71NuQ1W9vYg0SP7g/o.jpg,False,https://www.yelp.com/biz/manny-and-olga-s-pizza-washington-5?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,112,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 38.9347719136118, 'longitude': -77.0242784226844}","['delivery', 'pickup']",$,"{'address1': '3624 Georgia Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20010', 'country': 'US', 'state': 'DC', 'display_address': ['3624 Georgia Ave NW', 'Washington, DC 20010']}",+12027231850,(202) 723-1850,2814.5361468862698
fxSp5QjpNjUtv5A3VKFI1w,manny-and-olga-s-pizza-washington-2,Manny & Olga’s Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/KKkEXHIXds0mzZX2lKXd9g/o.jpg,False,https://www.yelp.com/biz/manny-and-olga-s-pizza-washington-2?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,45,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 38.929630279541, 'longitude': -76.9741439819336}","['delivery', 'pickup']",$,"{'address1': '2117 Rhode Island Ave NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20018', 'country': 'US', 'state': 'DC', 'display_address': ['2117 Rhode Island Ave NE', 'Washington, DC 20018']}",+12025264100,(202) 526-4100,4348.029187022874
_YrXLAqLGSfr9hS2cvYKhw,brooklyn-on-u-washington,Brooklyn On U,https://s3-media2.fl.yelpcdn.com/bphoto/gTZen1m3Eci1uSJEHgFDlg/o.jpg,False,https://www.yelp.com/biz/brooklyn-on-u-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,102,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.5,"{'latitude': 38.91681, 'longitude': -77.02858}",['delivery'],$$,"{'address1': '1212 U St', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1212 U St', 'Washington, DC 20009']}",+12026035895,(202) 603-5895,1212.7182780501957
F6zt2mRnRQa0IgW2Wi6X2g,my-own-pizza-washington,My Own Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/1fdfiYnjpJN_8EmKd7x2pw/o.jpg,False,https://www.yelp.com/biz/my-own-pizza-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,20,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 38.88583, 'longitude': -77.018}",[],,"{'address1': '400 C St SW', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20024', 'country': 'US', 'state': 'DC', 'display_address': ['400 C St SW', 'Washington, DC 20024']}",+12029667027,(202) 966-7027,2716.0332106265055
U0tfep9yNBASTe2zAG6cPw,filomena-ristorante-washington,Filomena Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/t7Y783V7AOjQCKnfMW1TmQ/o.jpg,False,https://www.yelp.com/biz/filomena-ristorante-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,3013,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 38.90443, 'longitude': -77.062546}","['delivery', 'pickup']",$$$,"{'address1': '1063 Wisconsin Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['1063 Wisconsin Ave NW', 'Washington, DC 20007']}",+12023388800,(202) 338-8800,3938.657067975719
P6hG8fPBYHzXZCR77w-ESQ,flippin-pizza-washington-3,Flippin' Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/fCmVmOoE7uOkKHRnyz9qew/o.jpg,False,https://www.yelp.com/biz/flippin-pizza-washington-3?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,314,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,"{'latitude': 38.9138946533203, 'longitude': -77.0454788208008}","['delivery', 'pickup']",$,"{'address1': '1745 Connecticut Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['1745 Connecticut Ave NW', 'Washington, DC 20009']}",+12023869579,(202) 386-9579,2458.0034361250787
aPgfAbOpZjJnUop-TCIjaw,pizza-bolis-washington-26,Pizza Boli's,https://s3-media4.fl.yelpcdn.com/bphoto/9AlC4sTx0ufTCvNnX58lWA/o.jpg,False,https://www.yelp.com/biz/pizza-bolis-washington-26?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,56,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 38.936519, 'longitude': -76.993831}","['delivery', 'pickup']",$,"{'address1': '3738 10th St NE', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['3738 10th St NE', 'Washington, DC 20017']}",+12026367272,(202) 636-7272,3594.547851794462
VA8aPObRynlwR1TGzbzraQ,founding-farmers-washington-washington-3,Founding Farmers - Washington,https://s3-media2.fl.yelpcdn.com/bphoto/5VG0tTA7qxdWB1B5-nDf-Q/o.jpg,False,https://www.yelp.com/biz/founding-farmers-washington-washington-3?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,15147,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 38.90035524840827, 'longitude': -77.04443538060977}","['delivery', 'pickup']",$$,"{'address1': '1924 Pennsylvania Ave NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20006', 'country': 'US', 'state': 'DC', 'display_address': ['1924 Pennsylvania Ave NW', 'Washington, DC 20006']}",+12028228783,(202) 822-8783,2558.2968745307267
Dxy2IacJNU8yUEg0Wr6uKg,sbarro-washington-7,Sbarro,https://s3-media2.fl.yelpcdn.com/bphoto/uaDELEEscHzC9VjlxM3ITQ/o.jpg,False,https://www.yelp.com/biz/sbarro-washington-7?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,25,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",3.0,"{'latitude': 38.9042403140571, 'longitude': -77.0222212001681}","['delivery', 'pickup']",$,"{'address1': '1104 7th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20001', 'country': 'US', 'state': 'DC', 'display_address': ['1104 7th St NW', 'Washington, DC 20001']}",+18774004396,(877) 400-4396,755.3518972504374
wEMuQt2q42AFifQ2sO2ERw,bozzellis-washington-4,Bozzelli's,https://s3-media2.fl.yelpcdn.com/bphoto/mvgh7H4mZHnNkHoiuAUfKA/o.jpg,False,https://www.yelp.com/biz/bozzellis-washington-4?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,5,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 38.90169, 'longitude': -77.06006}",[],,"{'address1': '3000 K St NW', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20007', 'country': 'US', 'state': 'DC', 'display_address': ['3000 K St NW', 'Washington, DC 20007']}",,,3767.6669808044135
Ah8-vk2ypVPuPeUWaDl41A,tap99-washington,Tap99,https://s3-media2.fl.yelpcdn.com/bphoto/8GIG69e7-J_AXChXN05P3Q/o.jpg,False,https://www.yelp.com/biz/tap99-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,28,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.0,"{'latitude': 38.874774691420164, 'longitude': -77.00697623430978}","['pickup', 'delivery']",$$,"{'address1': '1250 Half St SE', 'address2': None, 'address3': '', 'city': 'Washington, DC', 'zip_code': '20003', 'country': 'US', 'state': 'DC', 'display_address': ['1250 Half St SE', 'Washington, DC 20003']}",,,4023.235071104872
89Jc2xJjBqIWAmOf15SFKA,pizza-mart-washington,Pizza Mart,https://s3-media2.fl.yelpcdn.com/bphoto/WTcQiSMDNkz81sPJ7w-IoA/o.jpg,False,https://www.yelp.com/biz/pizza-mart-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,187,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 38.92166, 'longitude': -77.04201}",['pickup'],$,"{'address1': '2445 18th St NW', 'address2': '', 'address3': '', 'city': 'Washington, DC', 'zip_code': '20009', 'country': 'US', 'state': 'DC', 'display_address': ['2445 18th St NW', 'Washington, DC 20009']}",+12022349700,(202) 234-9700,2478.004490789641
ngzaRArwBM-jKbrRoTIWQA,salumeria-2703-washington,Salumeria 2703,https://s3-media2.fl.yelpcdn.com/bphoto/8JJeXdXanMNNfY2wBt_vgA/o.jpg,False,https://www.yelp.com/biz/salumeria-2703-washington?adjust_creative=JoeOcJqW_oyNyEhpxlGIXw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=JoeOcJqW_oyNyEhpxlGIXw,45,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 38.924626, 'longitude': -76.990129}","['pickup', 'delivery']",$$,"{'address1': '2703 12th St NE', 'address2': '', 'address3': None, 'city': 'Washington, DC', 'zip_code': '20017', 'country': 'US', 'state': 'DC', 'display_address': ['2703 12th St NE', 'Washington, DC 20017']}",+12026992397,(202) 699-2397,2879.3578386782974
